neighborhood,name,rating,review_count,price,latitude,longitude,category,parent_category
Upper East Side,Lexington Grill,3.0,6,$$,40.78137,-73.95439,greek,restaurants
Upper East Side,Peaceful Deli & Grocery,4.0,6,$,40.7726,-73.94989,delis,restaurants
Upper East Side,Wing Spot,3.0,5,$$,40.76695,-73.95697,chicken_wings,restaurants
Upper East Side,Wrap and Roll Grill,2.0,11,$,40.779129,-73.954162,tradamerican,restaurants
Upper East Side,Spice Thai,5.0,1,,40.771212,-73.953786,thai,restaurants
Upper East Side,Roman Empire Pizza,3.0,5,,40.7786598,-73.95287320000001,pizza,restaurants
Upper East Side,Wrap & Roll Grill,2.5,8,$,40.7777902,-73.9519867,pizza,restaurants
Upper East Side,Raku Raku,3.0,5,,40.7796,-73.95008,japanese,restaurants
Upper East Side,Omaha Steaks,2.5,10,,40.7693099975586,-73.9589004516602,steak,restaurants
Upper East Side,The Mark Hot Dog,5.0,1,,40.7751827569286,-73.96341175248541,hotdog,restaurants
Upper East Side,Sale Pepe,4.0,2,££,51.47922,-3.175191,italian,restaurants
Upper East Side,Mark's Restaurant and Bar,5.0,1,,40.7754525,-73.9637998,restaurants,
Upper East Side,Tacos Y Quesadillas,5.0,1,,40.766867,-73.959839,foodtrucks,food
Upper East Side,Matsu 2 Doors Down,3.0,4,,40.766304,-73.95590899999999,sushi,restaurants
Upper East Side,Valducci's,3.5,36,$,40.543785,-74.232298,pizza,restaurants
Upper East Side,The New American Wing Cafe,2.0,32,$$,40.77942,-73.96342,cafes,restaurants
Upper East Side,Son's Freedom Market & Deli,2.0,6,$$$$,40.771934,-73.96078399999999,delis,restaurants
Upper East Side,Asian 83,2.5,30,,40.77626,-73.95326899999999,chinese,restaurants
Upper East Side,BLT Prime,3.0,36,,40.771609999999995,-73.96169,steak,restaurants
Upper East Side,Lenox Hill Cafeteria,2.5,3,$,40.7738805,-73.9607736,cafeteria,restaurants
Upper East Side,Szechuan,3.5,2,,40.768131,-73.959197,chinese,restaurants
Upper East Side,Espinal Caribbean Deli,3.5,2,,40.766304016113295,-73.9559097290039,restaurants,
Upper East Side,72nd Gourmet Deli Salad & Grocery,3.5,3,,40.7669569429437,-73.95447032444879,delis,restaurants
Upper East Side,Subway,1.5,9,$,40.7764162703397,-73.953095841912,sandwiches,restaurants
Upper East Side,The Havana Room,4.0,1,,40.771085799999994,-73.95614350000001,newamerican,restaurants
Upper East Side,New York Subs,3.5,2,$$,40.782709999999994,-73.94799,restaurants,
Upper East Side,Atlas Halal Cart,4.0,1,,40.77882,-73.9539795,halal,restaurants
Upper East Side,Pretzelcart,4.0,1,,40.7787645,-73.9621655,hotdogs,restaurants
Upper East Side,Miro's Chopped Salad,3.0,2,,40.7665183403918,-73.9539298563955,foodtrucks,food
Upper East Side,The Shop at 1275,4.0,1,,40.764195,-73.95625600000001,cafes,restaurants
Upper East Side,Bellini Pizza & Mediterranean,2.5,4,$,40.78317,-73.95102,pizza,restaurants
Upper East Side,Belaire Cafe,2.5,3,,40.765577496461205,-73.9525304957831,cafes,restaurants
Upper East Side,Corrado Cafe,2.0,4,,40.77993,-73.95546,gourmet,food
Upper East Side,1st Ave Gourmet Deli,2.5,2,,40.77961,-73.9476,delis,restaurants
Upper East Side,Subway,2.0,25,$,40.77252,-73.94983,sandwiches,restaurants
Upper East Side,87 st. Deli,3.0,1,,40.777452696464294,-73.94918095681851,sandwiches,restaurants
Upper East Side,The Grill At All About Food,3.0,1,,40.76549,-73.95747,tradamerican,restaurants
Upper East Side,Numero Uno Pizza,2.0,3,,40.77991,-73.95506,pizza,restaurants
Upper East Side,Suan,3.0,1,,40.766269,-73.96553,restaurants,
Upper East Side,Pizzcafe Express,1.5,2,$$,40.773788382061895,-73.95970472006731,pizza,restaurants
Upper East Side,New York Kitchen - La Cocina,2.0,2,,40.782642364502,-73.9478454589844,latin,restaurants
Upper East Side,Al Giorgios,1.5,3,$$,40.78075,-73.94941999999999,italian,restaurants
Upper East Side,Ala Carte Istanbul,5.0,1,,40.769746999999995,-73.957983,mediterranean,restaurants
Upper East Side,Pita Grill,1.0,2,,40.776228,-73.953294,tradamerican,restaurants
Upper East Side,Tayrona Cafe and Bakery,2.0,1,,40.76635,-73.95634,bakeries,food
Upper East Side,Bj's Berstein,5.0,1,,40.7684385147184,-73.9615663830469,breakfast_brunch,restaurants
Upper East Side,The Balcony Lounge,4.0,1,,40.77942,-73.96342,cafes,restaurants
Upper East Side,Atomic Wings,4.0,1,,40.771888,-73.953422,restaurants,
Upper East Side,72nd St Gourment Deli,3.0,3,,40.768413,-73.958404,delis,restaurants
Upper East Side,Effy's Cafe,5.0,1,,40.78317,-73.95278,breakfast_brunch,restaurants
Upper East Side,Spice Classic,3.0,1,,40.769966,-73.957916,thai,restaurants
Upper East Side,Civediamo Beyoglu,1.0,1,,40.77431,-73.94933,mediterranean,restaurants
Upper East Side,Wrap Star,2.0,1,,40.76695,-73.95697,wraps,restaurants
Upper East Side,Maxwell's Kitchen Aka Meadow Foods,1.0,1,,40.768116,-73.96311390000001,gluten_free,restaurants
Upper West Side,Jacob's Pickles,4.0,4132,$$,40.7866504411994,-73.97552847862241,comfortfood,restaurants
Upper West Side,Sushi Yasaka,4.0,1752,$$,40.779583,-73.983482,japanese,restaurants
Upper West Side,Shake Shack,4.0,2348,$$,40.780820706057796,-73.97655167234679,burgers,restaurants
Upper West Side,Peacefood Cafe,4.0,1281,$$,40.785326,-73.97713,vegan,restaurants
Upper West Side,Luke's Lobster Upper West Side,4.0,685,$$,40.784240000000004,-73.977868,seafood,restaurants
Upper West Side,Gray's Papaya,3.5,1369,$,40.778378312186604,-73.98155817478158,hotdog,restaurants
Upper West Side,Jin Ramen,4.0,902,$$,40.785340000000005,-73.97695,ramen,japanese
Upper West Side,Land,4.0,1051,$$,40.78497,-73.97721820000001,thai,restaurants
Upper West Side,Carmine's Italian Restaurant - Upper West Side,4.0,1364,$$,40.791077,-73.973763,italian,restaurants
Upper West Side,Barney Greengrass,4.0,748,$$,40.7879308300971,-73.97450547486879,gourmet,food
Upper West Side,Fred's Restaurant,4.0,762,$$,40.7856233,-73.97670670000001,breakfast_brunch,restaurants
Upper West Side,The Casbah - Halal Cart,4.5,261,$,40.773737186292,-73.9817136526108,halal,restaurants
Upper West Side,Good Enough to Eat,3.5,1423,$$,40.7859436042416,-73.9727859590175,breakfast_brunch,restaurants
Upper West Side,Celeste,3.5,894,$$,40.78666,-73.97599,italian,restaurants
Upper West Side,Lokal 83 Mediterranean Kitchen,4.5,303,$$,40.7842696,-73.9734941,mediterranean,restaurants
Upper West Side,Sushi Kaito,4.5,167,$$$$,40.77916,-73.98366999999999,sushi,restaurants
Upper West Side,Bustan,4.0,504,$$,40.78590820000001,-73.9759551,mediterranean,restaurants
Upper West Side,Amelie,4.5,196,$$$,40.78875,-73.97464000000001,french,restaurants
Upper West Side,Freddie & Pepper's,4.0,468,$,40.779999,-73.980301,pizza,restaurants
Upper West Side,Ella Social,4.0,499,$$,40.7769826,-73.9788067,tapasmallplates,restaurants
Upper West Side,Tessa,4.0,378,$$$,40.7814059,-73.97918,mediterranean,restaurants
Upper West Side,Wafels & Dinges,4.5,192,$,40.773826,-73.982199,foodstands,restaurants
Upper West Side,Zurutto Ramen & Gyoza Bar,4.0,389,$$,40.777836,-73.980476,ramen,japanese
Upper West Side,Han Dynasty,4.0,597,$$,40.78752,-73.97646999999999,szechuan,chinese
Upper West Side,George Keeley,4.0,321,$$,40.78583,-73.97596999999999,tradamerican,restaurants
Upper West Side,Salumeria Rosi,4.0,486,$$$,40.77932,-73.9809,italian,restaurants
Upper West Side,Playa Betty's,3.5,769,$$,40.78075,-73.98031999999999,mexican,restaurants
Upper West Side,Chirping Chicken,3.5,576,$$,40.78163,-73.9792,tradamerican,restaurants
Upper West Side,Made In New York Pizza,4.0,251,$,40.783840999999995,-73.97756899999999,pizza,restaurants
Upper West Side,RedFarm,3.5,608,$$$,40.782051,-73.98041500000001,dimsum,chinese
Upper West Side,Le Pif,4.0,300,$$,40.7774844970442,-73.98179327840421,french,restaurants
Upper West Side,Bodrum Mediterranean Restaurant,4.0,389,$$,40.78935,-73.97411,mediterranean,restaurants
Upper West Side,Momoya,4.0,433,$$$,40.784043,-73.977391,sushi,restaurants
Upper West Side,Nice Matin,3.5,746,$$,40.78337,-73.97847,french,restaurants
Upper West Side,Sirenetta,4.0,294,$$,40.78881,-73.97459,pizza,restaurants
Upper West Side,Raku - It's Japanese II,4.0,314,$$,40.779996999999995,-73.976516,japanese,restaurants
Upper West Side,By the Way Bakery,4.5,226,$,40.791002299999995,-73.9742942,bakeries,food
Upper West Side,Flame,4.0,404,$$,40.78396,-73.97444,sushi,restaurants
Upper West Side,My Pie,4.5,150,$,40.77823,-73.98116999999999,pizza,restaurants
Upper West Side,Cafe Luxembourg,4.0,487,$$$,40.777409999999996,-73.98312,newamerican,restaurants
Upper West Side,Pappardella,3.5,580,$$,40.779283299999996,-73.97769670000001,italian,restaurants
Upper West Side,Crave Fishbar,4.0,292,$$,40.784279999999995,-73.97771999999999,seafood,restaurants
Upper West Side,Swagat,3.5,388,$$,40.78353,-73.97782,indpak,restaurants
Upper West Side,Blossom on Columbus,4.0,375,$$,40.7853146,-73.9728638,vegan,restaurants
Upper West Side,The Great Burrito,4.0,279,$$,40.78333,-73.97796,mexican,restaurants
Upper West Side,Pasha Restaurant,4.0,394,$$,40.7765809,-73.97907909999999,turkish,restaurants
Upper West Side,Senn Thai Comfort Food,4.0,271,$$,40.784994563766396,-73.9770103128512,thai,restaurants
Upper West Side,Piccolo Cafe,3.5,514,$$,40.780285,-73.98013399999999,italian,restaurants
Upper West Side,5 Napkin Burger,3.5,812,$$,40.787076092443,-73.977925,burgers,restaurants
Upper West Side,Oaxaca Taqueria,3.5,388,$,40.7841453552246,-73.9778137207031,mexican,restaurants
Upper West Side,Dark Bullet Sake & Oyster Bar,4.5,82,$$,40.77807,-73.98079,tapas,restaurants
Upper West Side,Little Italy Pizza,4.0,279,$,40.791875192264705,-73.97355414785059,pizza,restaurants
Upper West Side,The Ribbon,3.5,401,$$,40.776519799999996,-73.9774628,newamerican,restaurants
Upper West Side,Hi-Life,3.5,321,$$,40.785573252956,-73.9763537724069,tradamerican,restaurants
Upper West Side,Cilantro,3.5,427,$$,40.784628999999995,-73.97312099999999,mexican,restaurants
Upper West Side,Thai72,4.0,243,$$,40.77763,-73.98003,thai,restaurants
Upper West Side,Mido Japanese,4.0,208,$$,40.790049100000005,-73.9734598,japanese,restaurants
Upper West Side,Patsy's Pizzeria,3.5,501,$$,40.7785204,-73.9769718,pizza,restaurants
Upper West Side,The Gin Mill,3.5,394,$$,40.7847,-73.97740999999999,tradamerican,restaurants
Upper West Side,La Caridad 78,3.5,249,$$,40.7832592,-73.9807337,chinese,restaurants
Upper West Side,Pomodoro Rosso,3.5,312,$$,40.776317,-73.979187,italian,restaurants
Upper West Side,Cesca,3.5,396,$$$,40.7802345045165,-73.97966980357721,italian,restaurants
Upper West Side,Coppola's West,3.5,307,$$,40.783163742430894,-73.97891594232792,italian,restaurants
Upper West Side,Grill 212,4.0,162,$$,40.78402,-73.97887,kosher,restaurants
Upper West Side,Parm,3.5,544,$$,40.7764333,-73.97940190000001,italian,restaurants
Upper West Side,Tenzan,3.5,443,$$,40.778307915418104,-73.97792069951859,sushi,restaurants
Upper West Side,Cibo E Vino,4.0,319,$$,40.790206,-73.97491740000001,italian,restaurants
Upper West Side,Kefi,4.0,152,$$,40.78332,-73.97946,greek,restaurants
Upper West Side,Orwashers,3.5,207,$$,40.784690000000005,-73.97759,cafes,restaurants
Upper West Side,Angaar,4.5,93,$$,40.7782,-73.97802,indpak,restaurants
Upper West Side,Storico,4.0,201,$$$,40.779469,-73.973975,italian,restaurants
Upper West Side,The Leopard at des Artistes,4.0,221,$$$,40.773515,-73.978841,italian,restaurants
Upper West Side,Bella Luna,3.5,278,$$,40.787762,-73.971458,italian,restaurants
Upper West Side,Nanoosh,3.5,425,$$,40.775859999999994,-73.98165,mideastern,restaurants
Upper West Side,Joanne Trattoria,3.5,501,$$,40.77456,-73.98026999999999,italian,restaurants
Upper West Side,Friedman's,4.0,129,$$,40.77775,-73.98003,breakfast_brunch,restaurants
Upper West Side,Leyla,4.5,79,,40.77882,-73.97834,turkish,restaurants
Upper West Side,La Boite en Bois,3.5,217,$$$,40.77492141723629,-73.98023986816409,french,restaurants
Upper West Side,Bellini Italian Restaurant,3.5,247,$$,40.78457,-73.97317,italian,restaurants
Upper West Side,Haru Sushi,3.5,233,$$,40.7840885,-73.97742120000001,sushi,restaurants
Upper West Side,Polpette 71,4.0,148,$$,40.77668,-73.97888,italian,restaurants
Upper West Side,Tri Dim West,4.0,91,$$,40.78412,-73.97368,shanghainese,chinese
Upper West Side,Harvest Kitchen,4.0,115,$$,40.777696999999996,-73.97835699999999,newamerican,restaurants
Upper West Side,Indian Tanpura,4.0,148,$$,40.78869,-73.97468,indpak,restaurants
Upper West Side,Murray's Sturgeon Shop,4.5,87,$$,40.7906381929501,-73.97512403372959,gourmet,food
Upper West Side,Noi Due,3.5,204,$$$,40.77621,-73.98169,kosher,restaurants
Upper West Side,Motorino,3.5,215,$$,40.7855672,-73.97308170000001,pizza,restaurants
Upper West Side,Sido Falafel & More,4.0,166,$,40.7775898,-73.97854190000001,falafel,mediterranean
Upper West Side,Kitakata Ramen Ban Nai - New York,4.0,71,$$,40.778821,-73.981202,ramen,japanese
Upper West Side,The Cottage,3.0,329,$$,40.782066815528104,-73.97937993981459,chinese,restaurants
Upper West Side,Seven Hills Mediterranean Grill,3.5,219,$$,40.7780303955078,-73.9809875488281,greek,restaurants
Upper West Side,La Mirabelle,4.0,123,$$$,40.786359999999995,-73.97261999999999,french,restaurants
Upper West Side,Lilly's Cocktail and Wine,4.0,85,$$,40.77698,-73.9785,newamerican,restaurants
Upper West Side,sweetgreen,3.5,219,$$,40.7802977,-73.98017929999999,salad,restaurants
Upper West Side,Le Pain Quotidien,3.5,185,$$,40.776997217775005,-73.9784333109856,bakeries,food
Upper West Side,The Consulate,4.5,74,$$$,40.78586,-73.97242,french,restaurants
Upper West Side,Eléa,4.0,91,,40.78754,-73.9765199,mediterranean,restaurants
Upper West Side,Saravanaa Bhavan,3.0,343,$$,40.783589899999996,-73.97776999999999,indpak,restaurants
Upper West Side,Modern Bread and Bagel,4.0,149,$$,40.78438,-73.97391999999999,breakfast_brunch,restaurants
Upper West Side,Blockheads,3.5,254,$$,40.790619,-73.972507,mexican,restaurants
Upper West Side,Spice,3.0,299,$$,40.784263,-73.97725200000001,thai,restaurants
Upper West Side,Little Italy Pizza,3.5,219,$,40.7778264823318,-73.98250493094909,pizza,restaurants
Upper West Side,Pho Shop,4.0,102,$$,40.7782,-73.980202,vietnamese,restaurants
Upper West Side,La Dinastia,3.5,159,$$,40.77833,-73.98021999999999,asianfusion,restaurants
Upper West Side,North Miznon,4.0,121,,40.778538,-73.98070899999999,mediterranean,restaurants
Upper West Side,Amber,4.0,108,$$,40.776405334472706,-73.97987365722659,japanese,restaurants
Upper West Side,Vive La Crepe,3.5,202,$$,40.7750587,-73.9803009,creperies,restaurants
Upper West Side,Bettola,3.5,199,$$,40.78367,-73.97816,italian,restaurants
Upper West Side,Legend 72,3.5,232,$$,40.77796,-73.9796901,chinese,restaurants
Upper West Side,Bistro Cassis Restaurant,3.5,240,$$$,40.776195,-73.97927,french,restaurants
Upper West Side,Big Nick's Burger & Pizza Joint Too,3.0,380,$$,40.7765363632278,-73.97911172241331,pizza,restaurants
Upper West Side,Flor De Mayo,4.0,1179,$$,40.78609,-73.97658,chinese,restaurants
Upper West Side,Lucky Pickle Dumpling,3.5,166,$,40.78676,-73.97547,chinese,restaurants
Upper West Side,The Mermaid Inn,4.0,1091,$$,40.7887398925594,-73.9744491607132,seafood,restaurants
Upper West Side,Daily Provisions,4.0,61,,40.78229,-73.97873,cafes,restaurants
Upper West Side,Kouzan Japanese Restaurant,3.5,220,$$,40.79226,-73.97145,japanese,restaurants
Upper West Side,The Muffins Cafe,3.5,135,$,40.7763532294975,-73.9797843124088,cafes,restaurants
Upper West Side,Santa Fe,3.5,173,$$,40.7767077615034,-73.9789559105304,mexican,restaurants
Upper West Side,SalaThai Restaurant,4.5,338,$$,40.780119899999995,-73.98031999999999,thai,restaurants
Upper West Side,Viand,4.0,95,$$,40.7856907,-73.972613,breakfast_brunch,restaurants
Upper West Side,Oath Pizza - West 77th Street,4.0,85,$$,40.78205,-73.98125999999999,pizza,restaurants
Upper West Side,LA Traviata Pizzeria,3.5,171,$,40.77505,-73.98088,pizza,restaurants
Upper West Side,Miyako Sushi,3.5,232,$$,40.791089899999996,-73.97275,sushi,restaurants
Upper West Side,Tarallucci E Vino - Upper West Side,3.5,124,$$,40.78436,-73.9735,italian,restaurants
Upper West Side,City Diner,3.5,266,$$,40.7912,-73.97480999999999,diners,restaurants
Upper West Side,Boule & Cherie,4.0,101,$,40.776134002373794,-73.98370056338109,bakeries,food
Upper West Side,Matsu,3.5,107,$$,40.7845979,-73.9732188,japanese,restaurants
Upper West Side,Takeda,4.5,30,$$$$,40.788748999999996,-73.974599,sushi,restaurants
Upper West Side,Lenwich,3.5,131,$$,40.77903,-73.97802,salad,restaurants
Upper West Side,Pier i Cafe,4.0,399,$$,40.779853,-73.98868900000001,tradamerican,restaurants
Upper West Side,Francesco's Pizzeria,3.5,232,$,40.77523,-73.98075,pizza,restaurants
Upper West Side,Jing Fong,3.0,202,$$,40.7827096147799,-73.9789128775797,dimsum,chinese
Upper West Side,SubCulture Dining,4.5,29,$$$$,40.7779554,-73.9793544,newamerican,restaurants
Upper West Side,Alice's Tea Cup,4.0,1140,$$,40.77802,-73.9787,breakfast_brunch,restaurants
Upper West Side,Two Wheels,4.0,48,$$,40.784238,-73.977874,vietnamese,restaurants
Upper West Side,Cafe 82,3.5,142,$$,40.785790000000006,-73.97821,diners,restaurants
Upper West Side,8th Hill,4.0,44,,40.78043529999999,-73.9764397,mediterranean,restaurants
Upper West Side,Saba's Pizza,3.5,98,$,40.78329,-73.97800000000001,pizza,restaurants
Upper West Side,Lenwich,3.5,129,$,40.784154,-73.973534,sandwiches,restaurants
Upper West Side,Utopia,3.0,226,$$,40.77884,-73.98124,breakfast_brunch,restaurants
Upper West Side,Fairway Cafe,3.5,141,$$,40.780851,-73.9816335,newamerican,restaurants
Upper West Side,Hummus Place,4.0,611,$$,40.780044000000004,-73.98026999999999,vegetarian,restaurants
Upper West Side,Brad's Burgers & Bbq,4.0,55,$$,40.78609,-73.97266,burgers,restaurants
Upper West Side,Pizza Pete's,3.5,148,$,40.7862219,-73.9726035,pizza,restaurants
Upper West Side,Uno Pizzeria & Grill,3.0,261,$$,40.7832,-73.97479,pizza,restaurants
Upper West Side,Serafina Upper West,2.5,406,$$,40.782258793192895,-73.9805542713186,italian,restaurants
Upper West Side,Talia's Steakhouse & Bar,3.0,336,$$$,40.791959999999996,-73.97213,steak,restaurants
Upper West Side,Margot Patisserie,3.5,97,$$,40.7800753824548,-73.9822470380287,bakeries,food
Upper West Side,Osteria Cotta,4.0,866,$$,40.785540000000005,-73.97263000000001,italian,restaurants
Upper West Side,ASSET,4.0,58,,40.77948,-73.97705,newamerican,restaurants
Upper West Side,The Parlour,3.0,150,$$,40.78836,-73.97702,tradamerican,restaurants
Upper West Side,The Milling Room,4.0,470,$$$,40.7835485472543,-73.9744088718635,newamerican,restaurants
Upper West Side,Ali Baba of West Side,3.5,84,$$,40.786809999999996,-73.97544,mideastern,restaurants
Upper West Side,Le Gourmand,4.5,23,,40.776129,-73.980101,bakeries,food
Upper West Side,Pier 72,3.5,79,$$,40.7794954836714,-73.98429741381929,diners,restaurants
Upper West Side,Amused,4.0,30,$$,40.7850341796875,-73.9754409790039,newamerican,restaurants
Upper West Side,Gazala's,3.5,67,,40.78458,-73.97706,mideastern,restaurants
Upper West Side,Old John's Luncheonette,3.5,114,$$,40.7751442740886,-73.983650655047,newamerican,restaurants
Upper West Side,Sushi Ishikawa,5.0,11,$$$$,40.784237,-73.978311,sushi,restaurants
Upper West Side,Just Salad,3.5,128,$$,40.7775917,-73.98178859999999,salad,restaurants
Upper West Side,Malachy's Donegal Inn,3.5,107,$$,40.7778,-73.97896,tradamerican,restaurants
Upper West Side,Zucker's Bagels & Smoked Fish,2.5,259,$$,40.777805091808,-73.9782338216901,sandwiches,restaurants
Upper West Side,Mexikosher,3.5,78,$$,40.78458,-73.97393000000001,mexican,restaurants
Upper West Side,Blu Cafe,4.0,48,$,40.776627066138396,-73.9890944849755,cafes,restaurants
Upper West Side,Andy's Deli,3.5,63,$,40.7797003537416,-73.98077286779879,delis,restaurants
Upper West Side,Giacomo Fine Foods,4.0,36,$,40.7797863826167,-73.9840091911345,salad,restaurants
Upper West Side,Sarabeth's West,3.5,918,$$,40.783879999999996,-73.97743,breakfast_brunch,restaurants
Upper West Side,JOE & THE JUICE,3.5,86,$$,40.7769,-73.97894000000001,cafes,restaurants
Upper West Side,Kumo Sushi,3.0,156,$$,40.778591156005895,-73.9808349609375,japanese,restaurants
Upper West Side,Kitaro,3.0,130,$$,40.78685,-73.97585,sushi,restaurants
Upper West Side,Famous Original Ray's Pizza,2.5,198,$,40.78419,-73.97424000000001,pizza,restaurants
Upper West Side,DiSO's Italian Sandwich Society,4.5,256,$$,40.7527323302057,-73.9705090608521,foodtrucks,food
Upper West Side,Candle Cafe West,4.0,396,$$,40.79051,-73.97514,cafes,restaurants
Upper West Side,Tacos Y Quesadillas Mexico,4.0,34,$,40.777487,-73.982069,streetvendors,food
Upper West Side,Dig,3.5,72,$$,40.77426,-73.9815,newamerican,restaurants
Upper West Side,My Most Favorite Food,3.0,147,$$,40.779509999999995,-73.98331,bakeries,food
Upper West Side,Arba,4.0,25,,40.78438,-73.97391999999999,mediterranean,restaurants
Upper West Side,Marinara Pizza,3.5,65,,40.78583,-73.97616,pizza,restaurants
Upper West Side,Westside Restaurant,2.5,190,$$,40.77643,-73.98186,tradamerican,restaurants
Upper West Side,Lincoln Ristorante,4.0,569,$$$,40.773359006218,-73.9835011005249,italian,restaurants
Upper West Side,Gari Columbus,4.0,329,$$$$,40.78112,-73.97632,sushi,restaurants
Upper West Side,Oxbow Tavern,3.5,77,$$$,40.77697,-73.97933,newamerican,restaurants
Upper West Side,Ashoka Indian Restaurant,4.5,240,$$,40.78477,-73.973027,indpak,restaurants
Upper West Side,Chipotle Mexican Grill,3.0,126,$,40.7788340682704,-73.98122333060759,mexican,restaurants
Upper West Side,New Wave Cafe,3.0,85,$$,40.783374,-73.9799287,diners,restaurants
Upper West Side,Chopt Creative Salad Co.,3.0,79,$$,40.781259999999996,-73.97929,salad,restaurants
Upper West Side,Wok City,3.0,89,$,40.7752417820046,-73.98387664539601,chinese,restaurants
Upper West Side,Fischer Brothers & Leslie Kosher Meat & Poultry,4.5,16,$$$,40.7792782118959,-73.9833475238343,meats,gourmet
Upper West Side,Halal Cart,3.5,37,$,40.78828,-73.97644,foodstands,restaurants
Upper West Side,Kasbah Grill & Sushi Restaurant,3.0,85,$$,40.787859999999995,-73.97731,kosher,restaurants
Upper West Side,The Kosher Marketplace,4.0,37,$$$,40.790950208902395,-73.9742980152369,gourmet,food
Upper West Side,H&H Bagels,2.5,173,$$,40.786173100000006,-73.97264129999999,bagels,food
Upper West Side,Kirsh Bakery & Kitchen,4.0,271,$$,40.7879297,-73.97462390000001,bakeries,food
Upper West Side,Empire Szechuan,2.5,227,$$,40.775683,-73.98017800000001,chinese,restaurants
Upper West Side,Café Frida,3.5,668,$$,40.7808959,-73.97648290000001,mexican,restaurants
Upper West Side,Le Pain Quotidien,2.5,111,$$,40.7863894793844,-73.9763559401036,breakfast_brunch,restaurants
Upper West Side,Columbus Cafe,3.5,50,$,40.7871557982131,-73.97193464304509,bagels,food
Upper West Side,Gennaro,3.5,384,$$,40.791779999999996,-73.9718,italian,restaurants
Upper West Side,Sunflower Cafe NYC,3.0,103,$$,40.7920796359159,-73.97206675261259,cafes,restaurants
Upper West Side,Mighty Bowl,4.0,18,,40.7806,-73.979946,poke,food
Upper West Side,Sushi Nonaka,5.0,9,,40.783671999999996,-73.97834300000001,sushi,restaurants
Upper West Side,Jakes Dilemma,3.5,463,$$,40.78438,-73.97782,tradamerican,restaurants
Upper West Side,Amsterdam cafe,3.5,43,$,40.78577,-73.97619,burgers,restaurants
Upper West Side,Bardolino Pizza 2,3.5,31,,40.78353,-73.97782,pizza,restaurants
Upper West Side,Cafe 71,2.5,135,$,40.7782,-73.98235,salad,restaurants
Upper West Side,King Food Chen,3.0,65,$,40.7860382020165,-73.97602349632992,chinese,restaurants
Upper West Side,El Mitote,3.5,488,$$,40.77578,-73.98021,mexican,restaurants
Upper West Side,Alachi Masala,4.0,214,$$,40.786155,-73.976417,indpak,restaurants
Upper West Side,Columbus Gourmet Food,2.5,93,$,40.7775083184242,-73.9786505699158,pizza,restaurants
Upper West Side,French Roast,3.0,558,$$,40.78773220000001,-73.9767123,french,restaurants
Upper West Side,Arte Cafe,3.0,586,$$,40.778494,-73.97886899999999,italian,restaurants
Upper West Side,Viand Café,3.5,250,$$,40.78066,-73.98111999999999,diners,restaurants
Upper West Side,Perfecto Ristorante,3.0,53,$$,40.792349200000004,-73.97372370000001,pizza,restaurants
Upper West Side,Mokum,4.0,79,,40.78541,-73.9769,newamerican,restaurants
Upper West Side,Ray’s Pizza,3.5,20,$,40.788056,-73.97712299999999,pizza,restaurants
Upper West Side,Il Violino,3.5,263,$$,40.775012,-73.980736,italian,restaurants
Upper West Side,Luke's Lobster Mobile Lobster Roll Food Truck,4.0,130,$$,40.73124,-73.9888,seafood,restaurants
Upper West Side,Tacombi - Upper West Side,4.0,104,$$,40.782509999999995,-73.97856,tacos,mexican
Upper West Side,Pasta Franco,3.5,17,,40.785672600000005,-73.9730167,italian,restaurants
Upper West Side,Mammas Famous Pizza,2.5,58,$,40.788163641311,-73.977020494389,pizza,restaurants
Upper West Side,New Kam Lai,2.5,55,$,40.787009999999995,-73.975899,chinese,restaurants
Upper West Side,Spice,2.5,52,$,40.790059899999996,-73.97351,chinese,restaurants
Upper West Side,Maison Kayser,3.0,219,$$,40.7819579516292,-73.9812961672168,bakeries,food
Upper West Side,"brodo Broth Co,",3.5,16,,40.7811860622221,-73.9809934721966,soup,restaurants
Upper West Side,Holy Schnitzel,3.5,31,,40.791470000000004,-73.97247,kosher,restaurants
Upper West Side,Chipotle Mexican Grill,2.0,74,$,40.786128999999995,-73.977951,mexican,restaurants
Upper West Side,McDonald's,2.0,54,$,40.777901,-73.982472,hotdogs,restaurants
Upper West Side,La Sirène-UWS,4.0,63,$$$,40.7838,-73.97806,french,restaurants
Upper West Side,Mama Jo's Breakfast Cart,4.5,37,$,40.755494,-73.975581708004,breakfast_brunch,restaurants
Upper West Side,Neapolitan Express,4.5,6,$$,40.77991,-73.9818,pizza,restaurants
Upper West Side,Indie Food And Wine,3.5,146,$$,40.7735534012318,-73.983606621623,tradamerican,restaurants
Upper West Side,Tiki Chick,4.5,35,$$,40.78682,-73.97543,breakfast_brunch,restaurants
Upper West Side,Amsterdam Gourmet,3.0,21,$,40.7832245,-73.9779202,delis,restaurants
Upper West Side,sweetgreen,2.0,80,$$,40.791467772523106,-73.973763740081,salad,restaurants
Upper West Side,Le Pain Quotidien,3.0,119,$$,40.773020700000004,-73.974272,bakeries,food
Upper West Side,Graze Smokehouse,5.0,4,,40.78458,-73.97393000000001,kosher,restaurants
Upper West Side,Domino's Pizza,2.5,44,$,40.7882385,-73.9711075,pizza,restaurants
Upper West Side,Grand Tier Restaurant,4.0,77,$$$,40.772582899999996,-73.9828269,newamerican,restaurants
